foil_type,sequence_length,episode_index,trial_index_within_episode,study_length,target_name,foil_name,old_beta_mean,foil_beta_mean,old_delta_s_norm,foil_delta_s_norm,old_mean_conf_self,foil_mean_conf_self,beta_accuracy,delta_s_accuracy,conf_self_accuracy
novel,1,76,1,1,sweater1.jpg,ABARPEAR.jpg,0.0,4.0,0.0,2765.66259765625,6.598489284515381,9.488035202026367,0.0,1.0,0.0
novel,1,77,1,1,money1.jpg,22991767.thl.jpg,-128.0,4.0,88519.109375,2753.025390625,5.742062568664551,5.33810567855835,0.0,0.0,1.0
novel,1,78,1,1,drum1.jpg,APERSRUG.jpg,0.0,0.0,0.0,0.0,8.495698928833008,3.1940598487854004,0.5,0.5,1.0
novel,1,79,1,1,piggybank1.jpg,ASCREEN3.jpg,0.0,0.0,0.0,0.0,2.83589243888855,3.1783671379089355,0.5,0.5,0.0
novel,1,80,1,1,spraynozzle1.jpg,AFLOURSCO.jpg,80.0,0.0,54703.140625,0.0,3.884911298751831,5.782463073730469,1.0,0.0,0.0
novel,1,81,1,1,oldbook1.JPG,moistureproduct.jpg,0.0,0.0,0.0,0.0,7.664244651794434,1.303712248802185,0.5,0.5,1.0
novel,1,82,1,1,present1.jpg,Aplasticbot10.jpg,0.0,4.0,0.0,2746.810546875,4.013192176818848,6.755870819091797,0.0,1.0,0.0
novel,1,83,1,1,toyhandorn1.jpg,outdoorheater.jpg,0.0,0.0,0.0,0.0,5.1375861167907715,3.2848575115203857,0.5,0.5,1.0
novel,1,84,1,1,hotair1.jpg,Atelescope2.jpg,0.0,4.0,0.0,752510.875,4.356647491455078,1.984045386314392,0.0,1.0,1.0
novel,1,85,1,1,log1.jpg,8065674.thl.jpg,4.0,-128.0,2770.29296875,88008.6953125,4.723423480987549,5.7531256675720215,1.0,1.0,0.0
novel,1,86,1,1,notebook1.jpg,AASPHEQUA.jpg,0.0,0.0,0.0,0.0,1.0039894580841064,4.76747465133667,0.5,0.5,0.0
novel,1,87,1,1,typewriter1.jpg,mixer.jpg,0.0,0.0,0.0,0.0,8.72529411315918,3.6070048809051514,0.5,0.5,1.0
novel,1,88,1,1,bottle1.jpg,26282587.thl.jpg,4.0,4.0,2742.10107421875,2718.3017578125,2.5943760871887207,1.0056533813476562,0.5,0.0,1.0
novel,1,89,1,1,telephone1.JPG,ASHARK3.jpg,0.0,4.0,0.0,2752.498291015625,7.294045925140381,1.4262698888778687,0.0,1.0,1.0
novel,1,90,1,1,tractor1.jpg,Awindow19.jpg,64.0,0.0,43497.63671875,0.0,2.406686305999756,2.769742012023926,1.0,0.0,0.0
novel,1,91,1,1,soccerball1.jpg,Asaltgrinder.jpg,4.0,0.0,2786.234130859375,0.0,9.740798950195312,4.158944606781006,1.0,0.0,1.0
novel,1,92,1,1,cookingpot1.JPG,Alaundrybask5.jpg,4.0,-128.0,2736.540771484375,88416.8359375,3.7844457626342773,3.8413100242614746,1.0,1.0,0.0
novel,1,93,1,1,fishbowl1.jpg,Ataperecorde4.jpg,-112.0,4.0,1289115904.0,46039856.0,2.6660585403442383,2.8658359050750732,0.0,0.0,0.0
novel,1,94,1,1,boxcookies1.JPG,Abedspringsam.jpg,0.0,4.0,0.0,2762.264892578125,13.730596542358398,4.6514716148376465,0.0,1.0,1.0
novel,1,95,1,1,microscope1.jpg,Acarjack2.jpg,0.0,-96.0,0.0,65179.88671875,4.467062473297119,5.183047771453857,1.0,1.0,0.0
novel,1,96,1,1,wheelchair1.jpg,sandbox.jpg,0.0,0.0,0.0,0.0,1.4873309135437012,7.645922660827637,0.5,0.5,0.0
novel,1,97,1,1,bracelet1.jpg,26423905.thl.jpg,0.0,0.0,0.0,0.0,3.1802353858947754,4.9833173751831055,0.5,0.5,0.0
novel,1,98,1,1,breadbox1.JPG,APOGO4.jpg,4.0,0.0,2752.47314453125,0.0,9.322198867797852,14.474586486816406,1.0,0.0,0.0
novel,1,99,1,1,clipboard1.jpg,Abuilding116.jpg,16.0,0.0,11035.3662109375,0.0,7.192748546600342,1.0059012174606323,1.0,0.0,1.0
novel,1,100,1,1,carton1.jpg,ACANTELOP.jpg,0.0,0.0,0.0,0.0,1.5166162252426147,16.73279571533203,0.5,0.5,0.0
state,1,1,1,1,accord1.jpg,accord2.jpg,0.0,16.0,0.0,121629.7578125,1.4067399501800537,2.884425640106201,0.0,1.0,0.0
state,1,2,1,1,waterbottle1.JPG,waterbottle2.JPG,-128.0,0.0,9798227.0,0.0,7.089541435241699,5.002408027648926,0.0,0.0,1.0
state,1,3,1,1,container1.JPG,container2.JPG,0.0,0.0,0.0,0.0,6.245193004608154,4.880215644836426,0.5,0.5,1.0
state,1,4,1,1,bread1.jpg,bread2.jpg,0.0,2.4845967292785645,0.0,19347.625,4.865475654602051,4.062901496887207,0.0,1.0,1.0
state,1,5,1,1,apple1.jpg,apple2.jpg,0.0,0.0,0.0,0.0,6.1716461181640625,6.612918853759766,0.5,0.5,0.0
state,1,8,1,1,patiota1.jpg,patiota2.jpg,-128.0,4.0,87148.203125,2730.904296875,1.9119994640350342,2.626801013946533,0.0,0.0,0.0
state,1,10,1,1,books1.JPG,books2.JPG,0.0,-45.976478576660156,0.0,32666.75,6.846236705780029,21.031578063964844,1.0,1.0,0.0
state,1,13,1,1,dishwash1.jpg,dishwash2.jpg,-128.0,0.0,88075.2890625,0.0,6.704253196716309,7.8196024894714355,0.0,0.0,0.0
state,1,18,1,1,crayon1.jpg,crayon2.jpg,32.0,-8.981030464172363,21887.603515625,6304.56201171875,3.2444331645965576,4.070199966430664,1.0,0.0,0.0
state,1,19,1,1,player1.jpg,player2.jpg,0.0,0.0,0.0,0.0,3.2798662185668945,1.356815218925476,0.5,0.5,1.0
state,1,20,1,1,dryer1.jpg,dryer2.jpg,4.0,25.655975341796875,2754.62255859375,18037.8046875,11.422354698181152,8.618614196777344,0.0,1.0,1.0
state,1,23,1,1,abacus1.jpg,abacus2.jpg,0.0,0.0,0.0,0.0,3.8186614513397217,4.572640419006348,0.5,0.5,0.0
state,1,24,1,1,antiquechest1.jpg,antiquechest2.jpg,-16.0,0.0,11082.744140625,0.0,8.717630386352539,11.904500961303711,0.0,0.0,0.0
state,1,25,1,1,theasea1.jpg,theasea2.jpg,-128.0,0.0,88814.484375,0.0,3.7444796562194824,4.147850036621094,0.0,0.0,0.0
state,1,29,1,1,tent1.jpg,tent2.jpg,0.0,-128.0,0.0,1457307136.0,3.9213457107543945,6.846994400024414,1.0,1.0,0.0
state,1,31,1,1,scales1.jpg,scales2.jpg,-128.0,0.0,86806.984375,0.0,3.0633959770202637,2.7708938121795654,0.0,0.0,1.0
state,1,32,1,1,filebox1.jpg,filebox2.jpg,0.0,0.0,0.0,0.0,15.370677947998047,15.409244537353516,0.5,0.5,0.0
state,1,33,1,1,antiquephone1.jpg,antiquephone2.jpg,0.0,0.0,0.0,0.0,1.7660932540893555,1.9740465879440308,0.5,0.5,0.0
state,1,34,1,1,pie1.JPG,pie2.JPG,0.0,0.0,0.0,0.0,6.6504340171813965,7.3350019454956055,0.5,0.5,0.0
state,1,35,1,1,napdisp1.jpg,napdisp2.jpg,0.0,0.0,0.0,0.0,4.0516581535339355,3.70867919921875,0.5,0.5,1.0
state,1,37,1,1,apples1.JPG,apples2.JPG,0.0,4.0,0.0,17416480.0,2.827181577682495,6.518927574157715,0.0,1.0,0.0
state,1,38,1,1,servdis1.jpg,servdis2.jpg,16.0,-128.0,10863.63671875,87107.3828125,3.4606568813323975,4.309473991394043,1.0,1.0,0.0
state,1,40,1,1,alligatorsk1.jpg,alligatorsk2.jpg,0.0,32.0,0.0,4151768.0,2.952540874481201,2.8812355995178223,0.0,1.0,1.0
state,1,43,1,1,schoolbag1.JPG,schoolbag2.JPG,0.0,0.0,0.0,0.0,4.462464332580566,8.303962707519531,0.5,0.5,0.0
state,1,44,1,1,traffic1.jpg,traffic2.jpg,0.0,4.0,0.0,2734.79638671875,2.780385971069336,3.2062015533447266,0.0,1.0,0.0
state,1,45,1,1,dice1.jpg,dice2.jpg,-128.0,0.0,972346.75,0.0,2.4312233924865723,3.071343183517456,0.0,0.0,0.0
state,1,51,1,1,twofingers1.JPG,twofingers2.JPG,0.0,0.0,0.0,0.0,3.2453346252441406,3.082263708114624,0.5,0.5,1.0
state,1,52,1,1,handshake1.JPG,handshake2.JPG,-128.0,4.0,982462.125,30701.375,4.568276405334473,5.924111843109131,0.0,0.0,0.0
state,1,54,1,1,racketball1.jpg,racketball2.jpg,0.0,4.0,0.0,2759.826171875,2.7840707302093506,6.42034912109375,0.0,1.0,0.0
state,1,58,1,1,dishes1.JPG,dishes2.JPG,0.0,4.0,0.0,2777.349609375,13.538673400878906,16.666160583496094,0.0,1.0,0.0
state,1,59,1,1,redbox1.jpg,redbox2.jpg,4.0,4.0,6460093.0,6460093.0,10.24958324432373,7.1679301261901855,0.5,0.5,1.0
state,1,60,1,1,pumpkinpie1.jpg,pumpkinpie2.jpg,0.0,0.0,0.0,0.0,8.886544227600098,12.165246963500977,0.5,0.5,0.0
state,1,61,1,1,iron1.jpg,iron2.jpg,0.0,-128.0,0.0,969093.0625,2.9100990295410156,6.440163612365723,1.0,1.0,0.0
state,1,62,1,1,briefcasece1.jpg,briefcasece2.jpg,0.0,0.0,0.0,0.0,3.33442759513855,4.413134574890137,0.5,0.5,0.0
state,1,65,1,1,groomingset1.jpg,groomingset2.jpg,0.0,-128.0,0.0,88647.4140625,6.831828594207764,5.8999762535095215,1.0,1.0,1.0
state,1,67,1,1,cerobj1.jpg,cerobj2.jpg,4.0,0.0,2757.314208984375,0.0,3.7879042625427246,4.849607467651367,1.0,0.0,0.0
state,1,71,1,1,dresser1.JPG,dresser2.JPG,0.0,0.0,0.0,0.0,3.9780843257904053,6.353265762329102,0.5,0.5,0.0
state,1,74,1,1,scissors1.JPG,scissors2.JPG,0.0,4.0,0.0,2758.1787109375,3.874049186706543,6.957275390625,0.0,1.0,0.0
state,1,75,1,1,lunchbox1.jpg,lunchbox2.jpg,0.0,0.0,0.0,0.0,4.8250627517700195,5.745129585266113,0.5,0.5,0.0
state,1,76,1,1,sweater1.jpg,sweater2.jpg,-32.0,-128.0,22148.90234375,87990.4765625,6.752185821533203,5.550992488861084,1.0,1.0,1.0
state,1,78,1,1,drum1.jpg,drum2.jpg,96.0,0.0,66943.6640625,0.0,8.824797630310059,5.80413818359375,1.0,0.0,1.0
state,1,79,1,1,piggybank1.jpg,piggybank2.jpg,0.0,4.0,0.0,2767.27392578125,3.0019633769989014,18.57828712463379,0.0,1.0,0.0
state,1,81,1,1,oldbook1.JPG,oldbook2.JPG,4.0,0.0,2756.86865234375,0.0,8.137965202331543,11.1934814453125,1.0,0.0,0.0
state,1,82,1,1,present1.jpg,present2.jpg,0.0,0.0,0.0,0.0,4.0554704666137695,8.090280532836914,0.5,0.5,0.0
state,1,86,1,1,notebook1.jpg,notebook2.jpg,4.0,4.0,29833.3515625,29835.935546875,1.00642728805542,1.3993680477142334,0.5,1.0,0.0
state,1,87,1,1,typewriter1.jpg,typewriter2.jpg,0.0,0.0,0.0,0.0,8.72529411315918,1.030861496925354,0.5,0.5,1.0
state,1,88,1,1,bottle1.jpg,bottle2.jpg,0.0,48.0,0.0,32867.0859375,2.5605809688568115,3.3814539909362793,0.0,1.0,0.0
state,1,89,1,1,telephone1.JPG,telephone2.JPG,4.0,-128.0,2763.359375,88531.8203125,7.385615825653076,13.177752494812012,1.0,1.0,0.0
state,1,92,1,1,cookingpot1.JPG,cookingpot2.JPG,0.0,0.0,0.0,0.0,3.6979949474334717,4.2135443687438965,0.5,0.5,0.0
state,1,94,1,1,boxcookies1.JPG,boxcookies2.JPG,0.0,0.0,0.0,0.0,13.730596542358398,8.322662353515625,0.5,0.5,1.0
state,1,98,1,1,breadbox1.JPG,breadbox2.JPG,-128.0,0.0,88079.140625,0.0,9.322198867797852,6.105098724365234,0.0,0.0,1.0
state,1,99,1,1,clipboard1.jpg,clipboard2.jpg,0.0,0.0,0.0,0.0,7.341861724853516,8.114173889160156,0.5,0.5,0.0
state,1,100,1,1,carton1.jpg,carton2.jpg,80.0,0.0,53624.53515625,0.0,1.8117707967758179,1.7113854885101318,1.0,0.0,1.0
state,1,101,1,1,bagel1.JPG,bagel2.jpg,0.0,4.0,0.0,2795.423583984375,8.908609390258789,10.382475852966309,0.0,1.0,0.0
state,1,104,1,1,rhinoceros1.jpg,rhinoceros2.jpg,0.0,4.0,0.0,2763.377685546875,6.742959022521973,5.717384338378906,0.0,1.0,1.0
state,1,108,1,1,redumbrella1.jpg,redumbrella2.jpg,4.0,0.0,2734.8837890625,0.0,2.010639190673828,6.89408016204834,1.0,0.0,0.0
state,1,109,1,1,glassjuice1.JPG,glassjuice2.JPG,0.0,0.0,0.0,0.0,1.1209990978240967,1.6191489696502686,0.5,0.5,0.0
state,1,110,1,1,padlock1.jpg,padlock2.jpg,0.0,0.0,0.0,0.0,3.4648895263671875,4.6480255126953125,0.5,0.5,0.0
state,1,112,1,1,giftbag1.jpg,giftbag2.jpg,-128.0,0.0,89208.6171875,0.0,10.14080810546875,5.933605194091797,0.0,0.0,1.0
state,1,115,1,1,coffeemaker1.JPG,coffeemaker2.JPG,9.489728927612305,-80.0,6622.25390625,55032.41015625,6.216127395629883,4.895439147949219,1.0,1.0,1.0
state,1,117,1,1,bulletandca1.jpg,bulletandca2.jpg,-128.0,0.0,85858.609375,0.0,1.2530553340911865,1.0831483602523804,0.0,0.0,1.0
state,1,118,1,1,belt1.jpg,belt2.jpg,0.0,0.0,0.0,0.0,21.31965446472168,3.9957141876220703,0.5,0.5,1.0
state,1,119,1,1,babytoy1.JPG,babytoy2.JPG,4.0,4.0,2754.371337890625,2724.32470703125,3.652620315551758,3.1767897605895996,0.5,0.0,1.0
state,1,120,1,1,waffleiron1.jpg,waffleiron2.jpg,0.0,0.0,0.0,0.0,1.5805854797363281,4.358510494232178,0.5,0.5,0.0
state,1,123,1,1,toilet1.JPG,toilet2.JPG,0.0,0.0,0.0,0.0,5.084987163543701,6.7272186279296875,0.5,0.5,0.0
state,1,124,1,1,metronome1.jpg,metronome2.JPG,4.0,-128.0,644501.0625,20624036.0,3.434802770614624,1.964874029159546,1.0,1.0,1.0
state,1,125,1,1,cabinet1.jpg,cabinet2.jpg,-16.0,-128.0,10968.25,86819.390625,7.048316955566406,3.439997434616089,1.0,1.0,1.0
state,1,129,1,1,tiger1.jpg,tiger2.jpg,0.0,0.0,0.0,0.0,10.114649772644043,5.021007061004639,0.5,0.5,1.0
state,1,130,1,1,deepfryer1.jpg,deepfryer2.jpg,4.0,4.0,45244260.0,45244260.0,4.500797271728516,2.505192279815674,0.5,0.5,1.0
state,1,131,1,1,tomato1.jpg,tomato2.jpg,-128.0,0.0,88678.9921875,0.0,4.735422134399414,4.257243633270264,0.0,0.0,1.0
state,1,133,1,1,coffeegrind1.jpg,coffeegrind2.jpg,-112.0,0.0,76956.4375,0.0,3.1958212852478027,5.8440680503845215,0.0,0.0,0.0
state,1,134,1,1,laptop1.JPG,laptop2.JPG,0.0,0.0,0.0,0.0,3.955249786376953,5.03340482711792,0.5,0.5,0.0
state,1,136,1,1,basketofpeppers1.jpg,basketofpeppers2.jpg,0.0,0.0,0.0,0.0,7.8523969650268555,7.302273750305176,0.5,0.5,1.0
state,1,137,1,1,barnmail1.jpg,barnmail2.jpg,0.0,0.0,0.0,0.0,5.798608303070068,6.0360636711120605,0.5,0.5,0.0
state,1,138,1,1,cantaloupe1.jpg,cantaloupe2.jpg,0.0,0.0,0.0,0.0,5.258761882781982,9.486004829406738,0.5,0.5,0.0
state,1,139,1,1,seatbelt1.jpg,seatbelt2.jpg,0.0,0.0,0.0,0.0,2.26347279548645,5.658873558044434,0.5,0.5,0.0
state,1,140,1,1,whitebox1.jpg,whitebox2.jpg,0.0,0.0,0.0,0.0,3.332101345062256,1.6426208019256592,0.5,0.5,1.0
state,1,142,1,1,containero1.jpg,containero2.jpg,0.0,4.0,0.0,2722.0234375,9.908224105834961,4.334822654724121,0.0,1.0,1.0
state,1,143,1,1,garbagecans1.jpg,garbagecans2.jpg,4.0,-128.0,2777.9296875,89179.25,13.230802536010742,18.31574058532715,1.0,1.0,0.0
state,1,144,1,1,cheese1.JPG,cheese2.JPG,0.0,0.0,0.0,0.0,6.445972442626953,5.02720832824707,0.5,0.5,1.0
state,1,145,1,1,bandagetape1.jpg,bandagetape2.jpg,0.0,0.34237009286880493,0.0,747.9608764648438,2.8174514770507812,2.713731288909912,0.0,1.0,1.0
state,1,147,1,1,teacupplate1.jpg,teacupplate2.jpg,0.0,0.0,0.0,0.0,4.139819622039795,3.876873016357422,0.5,0.5,1.0
state,1,148,1,1,ballofyarn1.jpg,ballofyarn2.jpg,80.0,0.0,617391.0,0.0,3.970378875732422,3.724670171737671,1.0,0.0,1.0
state,1,151,1,1,banana1.jpg,banana2.jpg,0.0,-128.0,0.0,87492.765625,3.5879740715026855,1.8649981021881104,1.0,1.0,1.0
state,1,154,1,1,donut1.jpg,donut2.jpg,0.0,80.0,0.0,55207.33984375,11.89844799041748,12.986132621765137,0.0,1.0,0.0
state,1,157,1,1,mirror1.jpg,mirror2.jpg,4.0,0.0,2748.52587890625,0.0,5.7346906661987305,5.125482082366943,1.0,0.0,1.0
state,1,162,1,1,briefcase1.JPG,briefcase2.JPG,0.0,0.0,0.0,0.0,12.15673828125,7.672091960906982,0.5,0.5,1.0
state,1,163,1,1,purplecoffee1.jpg,purplecoffee2.jpg,4.0,0.0,2709.103271484375,0.0,1.7479064464569092,1.7348051071166992,1.0,0.0,1.0
state,1,169,1,1,eggplant1.jpg,eggplant2.jpg,0.0,4.0,0.0,2794.4677734375,4.4712605476379395,12.268341064453125,0.0,1.0,0.0
state,1,172,1,1,biscuit1.jpg,biscuit2.jpg,0.0,0.0,0.0,0.0,15.176338195800781,8.99671459197998,0.5,0.5,1.0
state,1,173,1,1,basketofapples1.jpg,basketofapples2.jpg,-128.0,0.0,89014.2109375,0.0,8.884767532348633,1.9321016073226929,0.0,0.0,1.0
state,1,174,1,1,accordion1.JPG,accordion2.JPG,0.0,4.0,0.0,2758.5380859375,5.013275623321533,8.622414588928223,0.0,1.0,0.0
state,1,175,1,1,egg1.jpg,egg2.jpg,-128.0,0.0,980006.375,0.0,4.1680779457092285,4.633297920227051,0.0,0.0,0.0
state,1,176,1,1,polarbear1.jpg,polarbear2.jpg,0.0,0.0,0.0,0.0,8.797491073608398,6.133443355560303,0.5,0.5,1.0
state,1,182,1,1,toast1.jpg,toast2.jpg,0.0,0.0,0.0,0.0,6.476759910583496,3.529879331588745,0.5,0.5,1.0
state,1,183,1,1,scanner1.JPG,scanner2.JPG,0.0,0.0,0.0,0.0,2.08280611038208,1.5368661880493164,0.5,0.5,1.0
state,1,184,1,1,dough1.jpg,dough2.jpg,0.0,0.0,0.0,0.0,3.231818675994873,4.908998012542725,0.5,0.5,0.0
state,1,194,1,1,diapers1.jpg,diapers2.jpg,0.0,0.0,0.0,0.0,2.6158578395843506,3.5091805458068848,0.5,0.5,0.0
state,1,195,1,1,redcabbage1.jpg,redcabbage2.jpg,0.0,4.0,0.0,307239.875,4.489151477813721,3.6812877655029297,0.0,1.0,1.0
state,1,200,1,1,firetrucktoy1.jpg,firetrucktoy2.jpg,0.0,4.0,0.0,2758.28759765625,1.8036611080169678,5.305233001708984,0.0,1.0,0.0
exemplar,10,1,1,10,bikehelmet1.jpg,bikehelmet2.jpg,0.0,4.0,0.0,6836282.5,3.6105880737304688,4.961086750030518,0.0,1.0,0.0
exemplar,10,1,2,10,dogpresent1.JPG,dogpresent2.JPG,0.0,0.0,0.0,0.0,7.60103178024292,6.094136714935303,0.5,0.5,1.0
exemplar,10,1,3,10,suitcase1.jpg,suitcase2.jpg,1.0,0.0,1709070.625,0.0,8.388728141784668,5.912187099456787,1.0,0.0,1.0
exemplar,10,1,4,10,tractor1.jpg,tractor2.jpg,0.0,4.0,0.0,6836282.5,12.460616111755371,6.571769714355469,0.0,1.0,1.0
exemplar,10,1,5,10,parkmet1.jpg,parkmet2.jpg,0.0,0.0,0.0,0.0,4.413806915283203,8.062128067016602,0.5,0.5,0.0
exemplar,10,2,1,10,coathanger1.jpg,coathanger2.jpg,0.0,-112.0,0.0,171000004608.0,1.8013427257537842,1.3875408172607422,1.0,1.0,1.0
exemplar,10,2,2,10,binoculars1.jpg,binoculars2.jpg,0.0,0.0,0.0,0.0,2.583630323410034,1.7333195209503174,0.5,0.5,1.0
exemplar,10,2,3,10,tongs1.jpg,tongs2.jpg,0.0,0.0,0.0,0.0,1.8113584518432617,2.1823763847351074,0.5,0.5,0.0
exemplar,10,2,4,10,bathingsuit1.jpg,bathingsuit2.jpg,0.0,0.0,0.0,0.0,1.8971481323242188,1.8446464538574219,0.5,0.5,1.0
exemplar,10,3,1,10,wheelchair1.jpg,wheelchair2.jpg,0.0,0.0,0.0,0.0,1.657029151916504,1.676814079284668,0.5,0.5,0.0
exemplar,10,3,2,10,graduatedcylinder1.jpg,graduatedcylinder2.jpg,0.0,0.0,0.0,0.0,1.144957423210144,1.0309736728668213,0.5,0.5,1.0
exemplar,10,3,3,10,kayak1.jpg,kayak2.jpg,0.0,0.0,0.0,0.0,1.8074121475219727,3.312023878097534,0.5,0.5,0.0
exemplar,10,3,4,10,metalpin1.jpg,metalpin2.jpg,4.0,-128.0,4410022912.0,141120733184.0,4.608037948608398,3.67862606048584,1.0,1.0,1.0
exemplar,10,3,5,10,cow1.jpg,cow2.jpg,4.0,4.0,4410022912.0,4410022912.0,1.3377044200897217,1.2048557996749878,0.5,0.5,1.0
exemplar,10,3,6,10,pictureframe1.jpg,pictureframe2.jpg,0.0,0.0,0.0,0.0,1.0332283973693848,1.0556186437606812,0.5,0.5,0.0
exemplar,10,3,7,10,cabinet1.jpg,cabinet2.jpg,1.8426752090454102,0.0,2066796416.0,0.0,1.1189498901367188,1.6430912017822266,1.0,0.0,0.0
exemplar,10,4,1,10,toydinosaur1.jpg,toydinosaur2.jpg,0.0,16.0,0.0,1417096986624.0,6.083947658538818,4.741179466247559,0.0,1.0,1.0
exemplar,10,4,2,10,feather1.jpg,feather2.jpg,0.0,0.0,0.0,0.0,6.529888153076172,6.345855712890625,0.5,0.5,1.0
exemplar,10,4,3,10,bonzai1.jpg,bonzai2.jpg,1.0,4.0,88568561664.0,354274246656.0,3.1027612686157227,6.8410964012146,0.0,1.0,0.0
exemplar,10,5,1,10,balloon1.jpg,balloon2.jpg,4.0,0.0,1235451904000.0,0.0,2.406362295150757,4.601558208465576,1.0,0.0,0.0
exemplar,10,5,2,10,microscope1.jpg,microscope2.jpg,-48.0,0.0,14825422848000.0,0.0,5.176684379577637,2.5497865676879883,0.0,0.0,1.0
exemplar,10,5,3,10,hotair1.jpg,hotair2.jpg,0.0,32.0,0.0,9883615232000.0,2.9502170085906982,4.051413536071777,0.0,1.0,0.0
exemplar,10,6,1,10,log1.jpg,log2.jpg,4.0,-48.0,20202474.0,242429680.0,5.47009801864624,4.397331714630127,1.0,1.0,1.0
exemplar,10,6,2,10,bassguitar1.jpg,bassguitar2.jpg,0.0,0.0,0.0,0.0,8.624526977539062,3.973057270050049,0.5,0.5,1.0
exemplar,10,6,3,10,scroll1.jpg,scroll2.jpg,0.0,16.0,0.0,80809896.0,2.8710649013519287,7.821043968200684,0.0,1.0,0.0
exemplar,10,6,4,10,fan1.jpg,fan2.jpg,-128.0,-48.0,646479168.0,242429680.0,3.574977397918701,6.036891937255859,0.0,0.0,0.0
exemplar,10,6,5,10,horn1.jpg,horn2.jpg,0.0,4.0,0.0,20202474.0,4.663117408752441,4.211579322814941,0.0,1.0,1.0
exemplar,10,6,6,10,gardeningshovel1.jpg,gardeningshovel2.jpg,0.0,0.0,0.0,0.0,5.864330291748047,6.944125652313232,0.5,0.5,0.0
exemplar,10,7,1,10,breadloaf1.jpg,breadloaf2.jpg,0.0,4.0,0.0,1.3933286225084416e+19,5.054727554321289,4.7545013427734375,0.0,1.0,1.0
exemplar,10,7,2,10,wineglass1.jpg,wineglass2.jpg,0.0,0.0,0.0,0.0,1.7573680877685547,1.3902552127838135,0.5,0.5,1.0
exemplar,10,7,3,10,teapot1.JPG,teapot2.JPG,4.0,0.0,1.3933286225084416e+19,0.0,3.3021085262298584,4.571515083312988,1.0,0.0,0.0
exemplar,10,8,1,10,icecream1.jpg,icecream2.jpg,0.0,16.0,0.0,5238983.0,4.512799263000488,5.437767028808594,0.0,1.0,0.0
exemplar,10,8,2,10,basket1.jpg,basket2.jpg,64.0,0.0,20955932.0,0.0,2.255830764770508,3.4855029582977295,1.0,0.0,0.0
exemplar,10,8,3,10,stapler1.jpg,stapler2.jpg,4.0,-32.0,1309745.75,10477966.0,4.670366287231445,4.891654014587402,1.0,1.0,0.0
exemplar,10,8,4,10,remote1.jpg,remote2.jpg,0.0,0.0,0.0,0.0,8.683248519897461,7.4249091148376465,0.5,0.5,1.0
exemplar,10,9,1,10,candy1.jpg,candy2.jpg,-128.0,4.0,1016321146880.0,31760035840.0,5.438438415527344,6.346809387207031,0.0,0.0,0.0
exemplar,10,9,2,10,block1.jpg,block2.jpg,0.0,0.0,0.0,0.0,2.9222326278686523,2.706857681274414,0.5,0.5,1.0
exemplar,10,9,3,10,skull1.jpg,skull2.jpg,0.0,0.0,0.0,0.0,4.458835601806641,8.849267959594727,0.5,0.5,0.0
exemplar,10,9,4,10,muffin1.jpg,muffin2.jpg,4.0,4.0,31760035840.0,31760035840.0,7.279731750488281,4.721091270446777,0.5,0.5,1.0
exemplar,10,9,5,10,baseballglove1.jpg,baseballglove2.jpg,-112.0,0.0,889280987136.0,0.0,8.553047180175781,6.239072322845459,0.0,0.0,1.0
exemplar,10,10,1,10,stapleremover1.jpg,stapleremover2.jpg,0.0,0.0,0.0,0.0,3.0394349098205566,3.234325408935547,0.5,0.5,0.0
exemplar,10,10,2,10,globe1.jpg,globe2.jpg,0.0,16.0,0.0,179984580739072.0,2.577360153198242,1.7027490139007568,0.0,1.0,1.0
exemplar,10,10,3,10,sharpener1.jpg,sharpener2.jpg,0.0,0.0,0.0,0.0,1.7675931453704834,2.7825164794921875,0.5,0.5,0.0
exemplar,10,10,4,10,toyairplane1.jpg,toyairplane2.jpg,0.0,0.0,0.0,0.0,4.4734787940979,6.1821088790893555,0.5,0.5,0.0
exemplar,10,10,5,10,starfish1.jpg,starfish2.jpg,0.0,0.0,0.0,0.0,2.5631349086761475,4.679831504821777,0.5,0.5,0.0
exemplar,10,11,1,10,rake1.jpg,rake2.jpg,48.0,0.0,177002672.0,0.0,5.298128128051758,3.691059112548828,1.0,0.0,1.0
exemplar,10,11,2,10,camera1.jpg,camera2.jpg,0.0,64.0,0.0,236003552.0,3.1512327194213867,5.499122619628906,0.0,1.0,0.0
exemplar,10,11,3,10,peppers1.jpg,peppers2.jpg,0.0,4.0,0.0,14750222.0,7.506898403167725,5.544062614440918,0.0,1.0,1.0
exemplar,10,11,4,10,calculator1.jpg,calculator2.jpg,0.0,0.0,0.0,0.0,6.1426496505737305,4.468928813934326,0.5,0.5,1.0
exemplar,10,11,5,10,lei1.jpg,lei2.jpg,0.0,4.0,0.0,14750222.0,1.9621366262435913,5.1378173828125,0.0,1.0,0.0
exemplar,10,11,6,10,goggles1.jpg,goggles2.jpg,-128.0,112.0,472007104.0,413006240.0,3.9454402923583984,3.4776077270507812,0.0,0.0,1.0
exemplar,10,11,7,10,anchor1.jpg,anchor2.jpg,0.0,112.0,0.0,413006240.0,6.2042646408081055,5.575040817260742,0.0,1.0,1.0
exemplar,10,12,1,10,toyhandorn1.jpg,toyhandorn2.jpg,4.0,0.0,123619296.0,0.0,3.9992895126342773,2.333649158477783,1.0,0.0,1.0
